order_id,Customer_ID,Product_id,total_quantity,Date_purchased,total_sales
TXN003741,CUST0312,PROD0043,2,2024-08-21,295.80
TXN003742,CUST0191,PROD0012,3,2024-11-19,898.65
TXN003743,CUST0316,PROD0016,3,2025-01-28,290.91
TXN003744,CUST0039,PROD0008,1,2024-06-26,108.23
TXN003745,CUST0385,PROD0047,4,2024-12-27,90.96
TXN003746,CUST0489,PROD0016,2,2024-07-06,193.94
TXN003747,CUST0372,PROD0034,4,2024-09-13,1068.24
TXN003748,CUST0461,PROD0042,1,2024-12-08,209.97
TXN003749,CUST0328,PROD0035,3,2024-11-03,800.76
TXN003750,CUST0197,PROD0027,3,2024-08-29,539.25
TXN003751,CUST0118,PROD0014,3,2025-03-20,83.88
TXN003752,CUST0090,PROD0042,2,2024-11-06,419.94
TXN003753,CUST0001,PROD0021,2,2024-07-14,273.70
TXN003754,CUST0345,PROD0015,1,2025-03-03,39.38
TXN003755,CUST0198,PROD0044,2,2024-11-21,496.80
TXN003756,CUST0238,PROD0013,3,2024-08-13,379.50
TXN003757,CUST0100,PROD0004,3,2025-04-10,568.38
TXN003758,CUST0377,PROD0011,1,2024-06-26,283.57
TXN003759,CUST0351,PROD0032,3,2025-01-04,654.48
TXN003760,CUST0114,PROD0031,4,2024-09-25,847.32
TXN003761,CUST0272,PROD0048,3,2024-11-02,660.63
TXN003762,CUST0226,PROD0037,1,2024-05-17,72.77
TXN003763,CUST0395,PROD0040,4,2025-03-23,454.40
TXN003764,CUST0380,PROD0020,4,2025-03-13,860.00
TXN003765,CUST0057,PROD0045,1,2024-04-14,44.53
TXN003766,CUST0383,PROD0040,1,2024-07-10,113.60
TXN003767,CUST0446,PROD0006,2,2024-12-06,434.08
TXN003768,CUST0281,PROD0034,1,2024-10-06,267.06
TXN003769,CUST0447,PROD0020,1,2024-08-22,215.00
TXN003770,CUST0084,PROD0008,3,2024-04-29,324.69
TXN003771,CUST0447,PROD0033,4,2024-07-13,947.20
TXN003772,CUST0092,PROD0038,3,2024-09-30,729.75
TXN003773,CUST0349,PROD0020,3,2025-04-01,645.00
TXN003774,CUST0453,PROD0005,2,2024-08-07,558.52
TXN003775,CUST0119,PROD0025,4,2024-08-28,334.88
TXN003776,CUST0313,PROD0014,4,2024-06-12,111.84
TXN003777,CUST0054,PROD0014,1,2025-02-13,27.96
TXN003778,CUST0468,PROD0037,3,2024-06-24,218.31
TXN003779,CUST0444,PROD0024,2,2024-06-03,542.98
TXN003780,CUST0151,PROD0026,3,2025-01-19,80.64
TXN003781,CUST0269,PROD0008,4,2024-06-06,432.92
TXN003782,CUST0065,PROD0039,3,2024-07-26,662.70
TXN003783,CUST0027,PROD0005,4,2024-07-20,1117.04
TXN003784,CUST0448,PROD0049,2,2025-01-30,80.34
TXN003785,CUST0083,PROD0016,2,2024-08-18,193.94
TXN003786,CUST0118,PROD0033,3,2024-05-20,710.40
TXN003787,CUST0068,PROD0015,1,2024-10-05,39.38
TXN003788,CUST0073,PROD0050,2,2025-03-21,413.36
TXN003789,CUST0454,PROD0048,3,2025-03-21,660.63
TXN003790,CUST0086,PROD0013,1,2024-09-20,126.50
TXN003791,CUST0036,PROD0026,2,2025-03-20,53.76
TXN003792,CUST0363,PROD0033,3,2024-10-14,710.40
TXN003793,CUST0097,PROD0031,2,2024-08-29,423.66
TXN003794,CUST0073,PROD0033,2,2024-06-02,473.60
TXN003795,CUST0078,PROD0043,3,2024-10-24,443.70
TXN003796,CUST0066,PROD0049,2,2024-11-25,80.34
TXN003797,CUST0407,PROD0037,4,2025-01-28,291.08
TXN003798,CUST0077,PROD0041,3,2024-07-15,426.45
TXN003799,CUST0351,PROD0006,3,2024-09-04,651.12
TXN003800,CUST0249,PROD0025,2,2025-01-30,167.44
TXN003801,CUST0475,PROD0043,1,2025-01-22,147.90
TXN003802,CUST0436,PROD0019,3,2024-10-17,746.88
TXN003803,CUST0429,PROD0006,4,2024-06-03,868.16
TXN003804,CUST0204,PROD0039,3,2024-11-19,662.70
TXN003805,CUST0458,PROD0034,4,2025-02-10,1068.24
TXN003806,CUST0029,PROD0029,1,2024-11-08,25.83
TXN003807,CUST0178,PROD0005,2,2024-11-18,558.52
TXN003808,CUST0397,PROD0041,2,2025-04-01,284.30
TXN003809,CUST0038,PROD0016,4,2024-09-26,387.88
TXN003810,CUST0029,PROD0046,3,2024-06-19,548.22
TXN003811,CUST0416,PROD0050,2,2024-11-04,413.36
TXN003812,CUST0442,PROD0018,3,2025-03-29,238.62
TXN003813,CUST0001,PROD0042,1,2024-08-23,209.97
TXN003814,CUST0025,PROD0029,2,2024-12-20,51.66
TXN003815,CUST0486,PROD0034,4,2025-03-27,1068.24
TXN003816,CUST0049,PROD0024,1,2025-01-09,271.49
TXN003817,CUST0116,PROD0018,2,2025-02-13,159.08
TXN003818,CUST0072,PROD0037,1,2024-08-14,72.77
TXN003819,CUST0224,PROD0009,4,2025-01-02,830.92
TXN003820,CUST0283,PROD0031,3,2025-01-20,635.49
TXN003821,CUST0001,PROD0049,2,2024-08-21,80.34
TXN003822,CUST0140,PROD0033,1,2025-02-12,236.80
TXN003823,CUST0390,PROD0017,4,2024-07-29,543.96
TXN003824,CUST0477,PROD0001,1,2024-12-14,229.49
TXN003825,CUST0500,PROD0040,1,2025-03-31,113.60
TXN003826,CUST0124,PROD0008,2,2024-11-29,216.46
TXN003827,CUST0326,PROD0043,3,2024-06-05,443.70
TXN003828,CUST0204,PROD0009,4,2024-06-20,830.92
TXN003829,CUST0344,PROD0005,4,2024-07-19,1117.04
TXN003830,CUST0232,PROD0043,4,2025-01-05,591.60
TXN003831,CUST0116,PROD0014,1,2025-02-04,27.96
TXN003832,CUST0288,PROD0035,1,2024-07-15,266.92
TXN003833,CUST0066,PROD0014,1,2024-07-18,27.96
TXN003834,CUST0059,PROD0013,3,2024-07-25,379.50
TXN003835,CUST0401,PROD0027,3,2024-08-30,539.25
TXN003836,CUST0223,PROD0046,2,2024-11-21,365.48
TXN003837,CUST0183,PROD0008,2,2024-09-09,216.46
TXN003838,CUST0067,PROD0007,4,2024-05-05,840.12
TXN003839,CUST0110,PROD0020,1,2024-11-27,215.00
TXN003840,CUST0413,PROD0002,4,2025-03-03,100.84
TXN003841,CUST0453,PROD0032,4,2025-03-11,872.64
TXN003842,CUST0047,PROD0014,2,2024-11-12,55.92
TXN003843,CUST0421,PROD0039,3,2024-10-10,662.70
TXN003844,CUST0122,PROD0016,4,2024-11-18,387.88
TXN003845,CUST0143,PROD0033,3,2024-04-17,710.40
TXN003846,CUST0258,PROD0046,1,2024-05-03,182.74
TXN003847,CUST0213,PROD0010,1,2024-05-20,167.32
TXN003848,CUST0374,PROD0039,3,2025-04-12,662.70
TXN003849,CUST0056,PROD0040,2,2025-01-25,227.20
TXN003850,CUST0298,PROD0007,2,2024-07-23,420.06
TXN003851,CUST0207,PROD0050,3,2024-07-20,620.04
TXN003852,CUST0268,PROD0044,3,2024-05-11,745.20
TXN003853,CUST0335,PROD0049,1,2024-05-02,40.17
TXN003854,CUST0306,PROD0050,2,2024-10-11,413.36
TXN003855,CUST0234,PROD0037,4,2024-05-23,291.08
TXN003856,CUST0015,PROD0030,1,2024-09-28,89.79
TXN003857,CUST0305,PROD0027,2,2024-09-18,359.50
TXN003858,CUST0162,PROD0006,4,2024-11-07,868.16
TXN003859,CUST0130,PROD0036,3,2024-04-30,486.33
TXN003860,CUST0445,PROD0006,4,2024-08-15,868.16
TXN003861,CUST0371,PROD0015,3,2024-05-26,118.14
TXN003862,CUST0159,PROD0039,1,2024-12-09,220.90
TXN003863,CUST0235,PROD0033,2,2024-06-04,473.60
TXN003864,CUST0375,PROD0019,3,2024-12-19,746.88
TXN003865,CUST0224,PROD0038,1,2025-01-16,243.25
TXN003866,CUST0319,PROD0027,3,2024-12-04,539.25
TXN003867,CUST0398,PROD0028,2,2024-04-14,209.52
TXN003868,CUST0208,PROD0014,4,2024-07-09,111.84
TXN003869,CUST0332,PROD0014,3,2024-06-15,83.88
TXN003870,CUST0245,PROD0045,3,2025-04-07,133.59
TXN003871,CUST0078,PROD0009,4,2024-07-31,830.92
TXN003872,CUST0276,PROD0041,2,2024-08-14,284.30
TXN003873,CUST0310,PROD0005,2,2025-03-28,558.52
TXN003874,CUST0292,PROD0031,1,2025-01-18,211.83
TXN003875,CUST0392,PROD0046,4,2024-06-10,730.96
TXN003876,CUST0429,PROD0042,1,2025-03-05,209.97
TXN003877,CUST0028,PROD0042,3,2024-08-01,629.91
TXN003878,CUST0019,PROD0033,2,2024-09-05,473.60
TXN003879,CUST0298,PROD0029,1,2024-07-08,25.83
TXN003880,CUST0081,PROD0017,1,2024-09-08,135.99
TXN003881,CUST0254,PROD0050,4,2024-06-24,826.72
TXN003882,CUST0144,PROD0036,3,2024-10-10,486.33
TXN003883,CUST0344,PROD0038,3,2025-03-26,729.75
TXN003884,CUST0460,PROD0018,1,2024-05-03,79.54
TXN003885,CUST0458,PROD0002,3,2024-09-29,75.63
TXN003886,CUST0442,PROD0029,4,2024-06-17,103.32
TXN003887,CUST0232,PROD0038,3,2024-07-08,729.75
TXN003888,CUST0075,PROD0004,1,2024-10-31,189.46
TXN003889,CUST0402,PROD0034,2,2025-03-15,534.12
TXN003890,CUST0418,PROD0029,3,2024-04-24,77.49
TXN003891,CUST0175,PROD0045,2,2024-07-12,89.06
TXN003892,CUST0111,PROD0040,4,2024-07-06,454.40
TXN003893,CUST0143,PROD0020,1,2024-08-12,215.00
TXN003894,CUST0490,PROD0030,2,2024-05-21,179.58
TXN003895,CUST0293,PROD0025,1,2025-03-20,83.72
TXN003896,CUST0013,PROD0007,2,2024-12-14,420.06
TXN003897,CUST0044,PROD0028,2,2025-02-02,209.52
TXN003898,CUST0204,PROD0004,2,2024-10-26,378.92
TXN003899,CUST0031,PROD0043,2,2024-10-13,295.80
TXN003900,CUST0140,PROD0048,3,2025-03-15,660.63
TXN003901,CUST0489,PROD0029,2,2025-02-24,51.66
TXN003902,CUST0298,PROD0032,3,2024-07-20,654.48
TXN003903,CUST0075,PROD0022,3,2024-10-30,802.47
TXN003904,CUST0456,PROD0022,4,2025-04-10,1069.96
TXN003905,CUST0495,PROD0019,3,2024-09-24,746.88
TXN003906,CUST0387,PROD0034,4,2024-09-28,1068.24
TXN003907,CUST0464,PROD0034,1,2025-02-09,267.06
TXN003908,CUST0115,PROD0026,2,2024-07-17,53.76
TXN003909,CUST0414,PROD0018,1,2024-04-29,79.54
TXN003910,CUST0328,PROD0036,4,2025-03-29,648.44
TXN003911,CUST0312,PROD0024,3,2024-12-17,814.47
TXN003912,CUST0052,PROD0008,2,2025-04-04,216.46
TXN003913,CUST0218,PROD0036,4,2024-12-06,648.44
TXN003914,CUST0434,PROD0017,3,2024-10-01,407.97
TXN003915,CUST0293,PROD0030,3,2024-07-08,269.37
TXN003916,CUST0244,PROD0049,2,2025-03-14,80.34
TXN003917,CUST0290,PROD0047,4,2024-06-13,90.96
TXN003918,CUST0253,PROD0036,2,2024-08-01,324.22
TXN003919,CUST0341,PROD0007,1,2024-12-28,210.03
TXN003920,CUST0086,PROD0031,1,2025-01-04,211.83
TXN003921,CUST0247,PROD0017,4,2024-09-22,543.96
TXN003922,CUST0443,PROD0041,3,2024-05-01,426.45
TXN003923,CUST0193,PROD0012,1,2025-03-20,299.55
TXN003924,CUST0345,PROD0050,1,2024-10-12,206.68
TXN003925,CUST0218,PROD0030,3,2025-04-01,269.37
TXN003926,CUST0358,PROD0009,3,2024-05-31,623.19
TXN003927,CUST0022,PROD0030,4,2024-11-17,359.16
TXN003928,CUST0039,PROD0005,3,2024-10-30,837.78
TXN003929,CUST0391,PROD0007,3,2025-03-16,630.09
TXN003930,CUST0466,PROD0021,4,2024-12-04,547.40
TXN003931,CUST0085,PROD0050,2,2025-01-03,413.36
TXN003932,CUST0022,PROD0007,3,2025-02-19,630.09
TXN003933,CUST0315,PROD0026,4,2024-10-23,107.52
TXN003934,CUST0414,PROD0030,3,2025-04-13,269.37
TXN003935,CUST0465,PROD0039,2,2024-06-27,441.80
TXN003936,CUST0067,PROD0044,1,2024-12-30,248.40
TXN003937,CUST0307,PROD0033,4,2024-12-08,947.20
TXN003938,CUST0241,PROD0005,3,2024-12-22,837.78
TXN003939,CUST0007,PROD0014,2,2025-01-26,55.92
TXN003940,CUST0085,PROD0022,1,2024-10-19,267.49
TXN003941,CUST0291,PROD0046,2,2024-05-15,365.48
TXN003942,CUST0067,PROD0031,2,2024-04-20,423.66
TXN003943,CUST0184,PROD0001,2,2025-01-20,458.98
TXN003944,CUST0218,PROD0027,4,2024-06-23,719.00
TXN003945,CUST0463,PROD0005,1,2024-12-28,279.26
TXN003946,CUST0151,PROD0002,3,2024-12-25,75.63
TXN003947,CUST0277,PROD0016,4,2024-06-09,387.88
TXN003948,CUST0315,PROD0011,4,2025-01-30,1134.28
TXN003949,CUST0172,PROD0016,3,2025-03-01,290.91
TXN003950,CUST0393,PROD0014,1,2024-09-26,27.96
TXN003951,CUST0253,PROD0035,2,2024-07-01,533.84
TXN003952,CUST0133,PROD0003,1,2024-10-22,81.66
TXN003953,CUST0096,PROD0024,3,2024-06-29,814.47
TXN003954,CUST0239,PROD0028,2,2024-12-28,209.52
TXN003955,CUST0053,PROD0016,4,2024-05-12,387.88
TXN003956,CUST0120,PROD0023,2,2025-01-09,484.64
TXN003957,CUST0230,PROD0012,3,2024-05-13,898.65
TXN003958,CUST0288,PROD0014,1,2025-03-24,27.96
TXN003959,CUST0254,PROD0011,4,2024-10-17,1134.28
TXN003960,CUST0495,PROD0040,4,2025-01-12,454.40
TXN003961,CUST0333,PROD0028,1,2024-09-24,104.76
TXN003962,CUST0058,PROD0006,2,2024-12-17,434.08
TXN003963,CUST0192,PROD0004,2,2024-11-17,378.92
TXN003964,CUST0487,PROD0027,3,2024-11-06,539.25
TXN003965,CUST0394,PROD0047,3,2025-01-26,68.22
TXN003966,CUST0257,PROD0001,3,2024-09-02,688.47
TXN003967,CUST0033,PROD0035,3,2025-04-02,800.76
TXN003968,CUST0170,PROD0048,1,2024-07-23,220.21
TXN003969,CUST0116,PROD0031,3,2025-01-22,635.49
TXN003970,CUST0476,PROD0031,2,2024-08-09,423.66
TXN003971,CUST0379,PROD0041,3,2024-11-04,426.45
TXN003972,CUST0190,PROD0022,3,2025-01-27,802.47
TXN003973,CUST0473,PROD0042,1,2025-02-24,209.97
TXN003974,CUST0042,PROD0048,2,2025-03-07,440.42
TXN003975,CUST0088,PROD0019,1,2024-07-11,248.96
TXN003976,CUST0377,PROD0011,3,2024-09-26,850.71
TXN003977,CUST0268,PROD0028,2,2024-10-09,209.52
TXN003978,CUST0416,PROD0016,4,2024-06-11,387.88
TXN003979,CUST0391,PROD0014,2,2025-02-25,55.92
TXN003980,CUST0020,PROD0022,4,2024-04-24,1069.96
TXN003981,CUST0261,PROD0011,2,2024-06-07,567.14
TXN003982,CUST0476,PROD0002,3,2024-04-23,75.63
TXN003983,CUST0236,PROD0037,2,2024-09-27,145.54
TXN003984,CUST0040,PROD0043,2,2024-10-12,295.80
TXN003985,CUST0415,PROD0020,2,2025-03-10,430.00
TXN003986,CUST0184,PROD0021,4,2024-08-07,547.40
TXN003987,CUST0494,PROD0001,2,2025-01-28,458.98
TXN003988,CUST0189,PROD0038,3,2024-08-31,729.75
TXN003989,CUST0398,PROD0025,2,2024-07-07,167.44
TXN003990,CUST0336,PROD0016,1,2024-05-06,96.97
TXN003991,CUST0182,PROD0021,1,2025-02-22,136.85
TXN003992,CUST0059,PROD0011,2,2024-08-20,567.14
TXN003993,CUST0079,PROD0031,3,2025-02-08,635.49
TXN003994,CUST0201,PROD0035,4,2024-09-26,1067.68
TXN003995,CUST0119,PROD0043,1,2025-02-22,147.90
TXN003996,CUST0139,PROD0002,3,2025-02-20,75.63
TXN003997,CUST0286,PROD0032,1,2024-05-28,218.16
TXN003998,CUST0390,PROD0005,1,2025-01-09,279.26
TXN003999,CUST0061,PROD0022,1,2024-10-25,267.49
TXN004000,CUST0034,PROD0050,2,2024-10-27,413.36
TXN004001,CUST0337,PROD0042,2,2025-03-08,419.94
TXN004002,CUST0161,PROD0029,4,2024-10-08,103.32
TXN004003,CUST0070,PROD0021,3,2024-08-20,410.55
TXN004004,CUST0180,PROD0012,3,2024-07-20,898.65
TXN004005,CUST0062,PROD0045,1,2025-01-31,44.53
TXN004006,CUST0060,PROD0037,2,2024-05-22,145.54
TXN004007,CUST0135,PROD0021,4,2024-04-24,547.40
TXN004008,CUST0054,PROD0048,2,2024-05-28,440.42
TXN004009,CUST0284,PROD0044,3,2024-04-29,745.20
TXN004010,CUST0414,PROD0024,2,2024-11-25,542.98
TXN004011,CUST0186,PROD0011,2,2024-06-27,567.14
TXN004012,CUST0128,PROD0050,2,2025-02-02,413.36
TXN004013,CUST0240,PROD0012,2,2024-05-23,599.10
TXN004014,CUST0139,PROD0027,2,2024-11-07,359.50
TXN004015,CUST0432,PROD0014,1,2024-04-19,27.96
TXN004016,CUST0328,PROD0033,4,2024-12-30,947.20
TXN004017,CUST0415,PROD0025,3,2025-02-22,251.16
TXN004018,CUST0340,PROD0017,3,2024-11-05,407.97
TXN004019,CUST0449,PROD0002,2,2024-12-03,50.42
TXN004020,CUST0476,PROD0012,2,2024-05-11,599.10
TXN004021,CUST0364,PROD0032,2,2024-12-29,436.32
TXN004022,CUST0064,PROD0027,1,2024-09-18,179.75
TXN004023,CUST0435,PROD0026,1,2024-07-08,26.88
TXN004024,CUST0071,PROD0019,1,2024-05-28,248.96
TXN004025,CUST0188,PROD0009,3,2024-08-15,623.19
TXN004026,CUST0068,PROD0034,4,2024-04-26,1068.24
TXN004027,CUST0474,PROD0004,2,2024-10-27,378.92
TXN004028,CUST0112,PROD0031,2,2024-11-21,423.66
TXN004029,CUST0493,PROD0002,1,2024-04-16,25.21
TXN004030,CUST0319,PROD0041,4,2024-12-30,568.60
TXN004031,CUST0156,PROD0026,1,2025-01-01,26.88
TXN004032,CUST0255,PROD0034,2,2024-08-01,534.12
TXN004033,CUST0238,PROD0002,2,2025-04-06,50.42
TXN004034,CUST0228,PROD0019,4,2025-03-19,995.84
TXN004035,CUST0228,PROD0005,1,2024-09-10,279.26
TXN004036,CUST0364,PROD0004,3,2025-03-23,568.38
TXN004037,CUST0059,PROD0025,4,2024-09-18,334.88
TXN004038,CUST0317,PROD0009,3,2024-12-21,623.19
TXN004039,CUST0336,PROD0008,1,2024-06-16,108.23
TXN004040,CUST0010,PROD0030,4,2025-04-03,359.16
TXN004041,CUST0104,PROD0049,2,2024-06-08,80.34
TXN004042,CUST0431,PROD0001,3,2024-09-12,688.47
TXN004043,CUST0212,PROD0038,1,2024-04-20,243.25
TXN004044,CUST0045,PROD0009,1,2025-03-24,207.73
TXN004045,CUST0326,PROD0029,2,2025-02-13,51.66
TXN004046,CUST0222,PROD0004,4,2024-09-14,757.84
TXN004047,CUST0326,PROD0034,2,2024-07-11,534.12
TXN004048,CUST0075,PROD0040,1,2024-06-19,113.60
TXN004049,CUST0329,PROD0017,3,2024-11-27,407.97
TXN004050,CUST0019,PROD0025,3,2024-10-15,251.16
TXN004051,CUST0343,PROD0005,3,2024-09-16,837.78
TXN004052,CUST0088,PROD0045,2,2024-07-07,89.06
TXN004053,CUST0090,PROD0047,1,2025-01-13,22.74
TXN004054,CUST0111,PROD0047,1,2024-05-03,22.74
TXN004055,CUST0230,PROD0017,2,2025-02-03,271.98
TXN004056,CUST0007,PROD0033,1,2025-04-02,236.80
TXN004057,CUST0432,PROD0038,1,2024-06-17,243.25
TXN004058,CUST0363,PROD0026,3,2024-04-30,80.64
TXN004059,CUST0255,PROD0028,2,2024-12-28,209.52
TXN004060,CUST0158,PROD0029,3,2024-09-04,77.49
TXN004061,CUST0235,PROD0004,3,2024-08-14,568.38
TXN004062,CUST0173,PROD0019,2,2025-01-21,497.92
TXN004063,CUST0421,PROD0020,1,2024-12-27,215.00
TXN004064,CUST0025,PROD0037,3,2024-09-12,218.31
TXN004065,CUST0105,PROD0047,3,2024-09-06,68.22
TXN004066,CUST0356,PROD0001,1,2025-02-25,229.49
TXN004067,CUST0449,PROD0031,1,2024-12-02,211.83
TXN004068,CUST0088,PROD0050,2,2024-09-25,413.36
TXN004069,CUST0396,PROD0035,2,2024-08-08,533.84
TXN004070,CUST0321,PROD0001,3,2024-12-09,688.47
TXN004071,CUST0420,PROD0018,1,2024-11-16,79.54
TXN004072,CUST0044,PROD0007,4,2024-11-05,840.12
TXN004073,CUST0357,PROD0048,3,2024-05-29,660.63
TXN004074,CUST0288,PROD0045,4,2024-10-18,178.12
TXN004075,CUST0447,PROD0047,1,2024-10-26,22.74
TXN004076,CUST0312,PROD0032,3,2025-02-05,654.48
TXN004077,CUST0124,PROD0039,1,2024-07-15,220.90
TXN004078,CUST0438,PROD0015,1,2024-05-31,39.38
TXN004079,CUST0183,PROD0013,1,2024-08-08,126.50
TXN004080,CUST0441,PROD0035,2,2024-06-25,533.84
TXN004081,CUST0499,PROD0011,2,2024-09-30,567.14
TXN004082,CUST0313,PROD0046,4,2024-05-26,730.96
TXN004083,CUST0451,PROD0039,3,2025-02-23,662.70
TXN004084,CUST0079,PROD0048,1,2024-12-18,220.21
TXN004085,CUST0179,PROD0021,2,2024-06-23,273.70
TXN004086,CUST0251,PROD0025,4,2024-12-22,334.88
TXN004087,CUST0186,PROD0032,3,2024-10-07,654.48
TXN004088,CUST0382,PROD0034,2,2025-02-18,534.12
TXN004089,CUST0398,PROD0023,1,2024-10-23,242.32
TXN004090,CUST0164,PROD0049,4,2024-07-28,160.68
TXN004091,CUST0249,PROD0027,1,2024-07-15,179.75
TXN004092,CUST0335,PROD0031,4,2025-02-06,847.32
TXN004093,CUST0205,PROD0018,4,2024-04-13,318.16
TXN004094,CUST0385,PROD0048,3,2024-06-20,660.63
TXN004095,CUST0162,PROD0031,1,2025-04-04,211.83
TXN004096,CUST0029,PROD0014,2,2025-02-06,55.92
TXN004097,CUST0237,PROD0014,3,2024-06-30,83.88
TXN004098,CUST0196,PROD0011,1,2024-11-30,283.57
TXN004099,CUST0333,PROD0027,1,2025-01-29,179.75
TXN004100,CUST0234,PROD0016,3,2024-11-20,290.91
TXN004101,CUST0077,PROD0048,3,2024-12-06,660.63
TXN004102,CUST0491,PROD0003,3,2024-11-04,244.98
TXN004103,CUST0476,PROD0019,3,2024-06-27,746.88
TXN004104,CUST0412,PROD0003,4,2025-03-21,326.64
TXN004105,CUST0497,PROD0028,3,2024-12-19,314.28
TXN004106,CUST0387,PROD0035,3,2024-06-26,800.76
TXN004107,CUST0045,PROD0007,1,2024-05-10,210.03
TXN004108,CUST0376,PROD0047,4,2024-09-21,90.96
TXN004109,CUST0459,PROD0030,4,2025-01-12,359.16
TXN004110,CUST0174,PROD0028,3,2024-07-24,314.28
TXN004111,CUST0443,PROD0037,2,2024-08-03,145.54
TXN004112,CUST0224,PROD0044,1,2025-03-22,248.40
TXN004113,CUST0245,PROD0021,1,2024-09-17,136.85
TXN004114,CUST0481,PROD0019,1,2024-04-25,248.96
TXN004115,CUST0362,PROD0031,1,2024-05-03,211.83
TXN004116,CUST0452,PROD0011,3,2025-01-27,850.71
TXN004117,CUST0125,PROD0011,2,2024-06-06,567.14
TXN004118,CUST0005,PROD0022,4,2024-10-12,1069.96
TXN004119,CUST0217,PROD0040,3,2025-01-09,340.80
TXN004120,CUST0296,PROD0016,4,2024-11-06,387.88
TXN004121,CUST0397,PROD0045,2,2025-02-03,89.06
TXN004122,CUST0362,PROD0025,4,2024-12-14,334.88
TXN004123,CUST0036,PROD0046,1,2024-12-23,182.74
TXN004124,CUST0270,PROD0047,1,2025-02-06,22.74
TXN004125,CUST0021,PROD0026,3,2024-07-07,80.64
TXN004126,CUST0170,PROD0048,2,2024-12-18,440.42
TXN004127,CUST0390,PROD0010,2,2024-10-18,334.64
TXN004128,CUST0463,PROD0042,4,2024-05-21,839.88
TXN004129,CUST0222,PROD0044,2,2024-07-01,496.80
TXN004130,CUST0305,PROD0038,4,2024-09-04,973.00
TXN004131,CUST0221,PROD0005,2,2024-09-10,558.52
TXN004132,CUST0292,PROD0028,2,2024-07-14,209.52
TXN004133,CUST0081,PROD0024,2,2024-09-01,542.98
TXN004134,CUST0498,PROD0005,1,2024-09-10,279.26
TXN004135,CUST0282,PROD0042,3,2024-06-25,629.91
TXN004136,CUST0399,PROD0028,2,2024-08-27,209.52
TXN004137,CUST0083,PROD0007,3,2025-04-05,630.09
TXN004138,CUST0100,PROD0032,1,2024-11-15,218.16
TXN004139,CUST0280,PROD0030,4,2024-10-11,359.16
TXN004140,CUST0166,PROD0045,2,2024-12-14,89.06
TXN004141,CUST0170,PROD0022,4,2024-08-26,1069.96
TXN004142,CUST0416,PROD0036,4,2024-04-18,648.44
TXN004143,CUST0378,PROD0045,1,2024-09-10,44.53
TXN004144,CUST0321,PROD0023,3,2024-09-03,726.96
TXN004145,CUST0144,PROD0010,1,2025-01-22,167.32
TXN004146,CUST0185,PROD0041,1,2025-02-01,142.15
TXN004147,CUST0119,PROD0031,2,2024-08-11,423.66
TXN004148,CUST0309,PROD0040,3,2024-09-29,340.80
TXN004149,CUST0204,PROD0030,4,2024-06-06,359.16
TXN004150,CUST0217,PROD0016,2,2024-08-24,193.94
TXN004151,CUST0325,PROD0011,1,2025-02-20,283.57
TXN004152,CUST0452,PROD0048,1,2024-07-20,220.21
TXN004153,CUST0381,PROD0004,3,2024-04-18,568.38
TXN004154,CUST0337,PROD0036,3,2024-06-27,486.33
TXN004155,CUST0464,PROD0030,3,2025-03-18,269.37
TXN004156,CUST0135,PROD0030,2,2024-05-19,179.58
TXN004157,CUST0217,PROD0001,1,2025-04-10,229.49
TXN004158,CUST0223,PROD0028,1,2024-06-12,104.76
TXN004159,CUST0366,PROD0019,3,2024-09-02,746.88
TXN004160,CUST0055,PROD0042,4,2024-07-10,839.88
TXN004161,CUST0012,PROD0030,3,2025-01-20,269.37
TXN004162,CUST0103,PROD0019,2,2025-04-05,497.92
TXN004163,CUST0475,PROD0035,4,2024-07-27,1067.68
TXN004164,CUST0353,PROD0042,4,2024-06-13,839.88
TXN004165,CUST0392,PROD0018,1,2024-10-09,79.54
TXN004166,CUST0127,PROD0003,4,2024-08-24,326.64
TXN004167,CUST0125,PROD0029,3,2025-03-28,77.49
TXN004168,CUST0438,PROD0013,1,2024-09-22,126.50
TXN004169,CUST0205,PROD0022,2,2024-10-28,534.98
TXN004170,CUST0183,PROD0041,2,2024-07-31,284.30
TXN004171,CUST0041,PROD0016,4,2024-07-26,387.88
TXN004172,CUST0226,PROD0027,2,2024-12-13,359.50
TXN004173,CUST0040,PROD0004,3,2024-07-10,568.38
TXN004174,CUST0435,PROD0043,3,2024-05-28,443.70
TXN004175,CUST0330,PROD0031,2,2024-09-27,423.66
TXN004176,CUST0371,PROD0040,3,2024-07-03,340.80
TXN004177,CUST0074,PROD0030,4,2024-11-18,359.16
TXN004178,CUST0118,PROD0048,2,2024-12-17,440.42
TXN004179,CUST0030,PROD0015,2,2025-02-03,78.76
TXN004180,CUST0441,PROD0043,1,2024-10-25,147.90
TXN004181,CUST0450,PROD0028,2,2024-09-30,209.52
TXN004182,CUST0443,PROD0005,1,2024-10-27,279.26
TXN004183,CUST0397,PROD0022,4,2025-01-12,1069.96
TXN004184,CUST0496,PROD0046,4,2025-01-14,730.96
TXN004185,CUST0384,PROD0027,4,2025-01-03,719.00
TXN004186,CUST0482,PROD0022,1,2024-11-04,267.49
TXN004187,CUST0417,PROD0012,2,2024-07-18,599.10
TXN004188,CUST0469,PROD0038,4,2024-06-19,973.00
TXN004189,CUST0237,PROD0002,3,2024-11-06,75.63
TXN004190,CUST0088,PROD0007,4,2024-07-26,840.12
